id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous,predicted_values,Classification_Success
15513,3321493,(2006 CU),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
89297,3758257,(2016 QJ44),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
34272,3557637,(2011 CY71),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
19960,3797860,(2018 BL3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
61698,54240286,(2022 BN2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
36483,3633050,(2013 FZ7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
30610,54016713,(2020 HX4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
74377,3878598,(2019 TW3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
71800,3752772,(2016 JO5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
33881,3644768,(2013 MR11),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
27399,3648469,(2013 ST),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
14494,3781870,(2017 SD14),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
18433,54017226,(2020 JR3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
2434,3141531,(2002 VS14),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
18747,3532366,(2010 MJ1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
61023,3654408,(2013 XY9),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
65997,2481442,481442 (2006 WO3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
52275,3802059,(2018 FU3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
45217,2482505,482505 (2012 TQ78),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
39124,3607784,(2012 QQ10),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
61357,2271480,271480 (2004 FX31),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
85208,54191340,(2021 QJ4),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
31897,3843607,(2019 QV1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
6474,3771605,(2017 EE23),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
15076,3736395,(2015 XD169),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
58325,3841709,(2019 JN1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
60248,3648644,(2013 SK20),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
81984,54102516,(2020 YJ4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
84851,3795101,(2017 YZ5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
54766,54201803,(2021 SW3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
81777,54101662,(2020 YS1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34743,3729284,(2015 TM143),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
60239,3766132,(2016 YP4),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
79193,54051023,(2020 PG2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
44795,3731680,(2015 UK),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
79948,54053924,(2020 RO3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
57221,3838832,(2019 DH),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
44181,3654379,(2013 XV8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
1620,3177208,(2004 FK2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
86795,54190302,(2021 PV41),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
23085,3406893,(2008 FC),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
42142,3760530,(2016 TP11),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
16465,3330161,(2006 HF6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
45103,3765643,(2016 XE2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
75889,2281365,281365 (2008 CM116),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
71833,54205447,(2021 TW7),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
65070,3697796,(2014 WY120),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
15846,3678611,(2014 OA339),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
49785,3558382,(2011 ED12),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
82554,54110064,(2021 CC1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
11910,3836106,(2018 VS4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
40091,3773986,(2017 HJ),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
36068,54236426,(2022 AT3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34824,2422686,422686 (2000 AC6),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
33039,3512284,(2010 FT),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
50003,3803761,(2018 GB5),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
59101,3589298,(2011 WN46),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
38536,3616696,(2012 VM6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
18455,3774688,(2017 KB3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
86376,54191779,(2021 QK5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
37784,2312070,312070 (2007 TA19),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
76598,3770329,(2017 EM),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
86379,54194352,(2021 RB6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
45168,54235434,(2022 AN),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
66834,2089136,89136 (2001 US16),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
6382,54248341,(2022 DK1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
14605,3824978,(2018 KS),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
1304,2152637,152637 (1997 NC1),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
16017,3844011,(2019 SS2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
37592,3756793,(2016 PT),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34927,3719376,(2015 KQ18),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
78721,3763939,(2016 WT),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
20545,3772993,(2017 FY101),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
79072,54048923,(2020 OE2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
14925,54016612,(2020 HX1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
72224,3330155,(2006 HV5),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
15870,3715097,(2015 FA285),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
45403,3763544,(2016 VU3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
77939,54017043,(2020 JM2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
34819,3727338,(2015 RP82),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
87762,2351508,351508 (2005 RN33),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
89853,3561029,(2011 GE3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
83197,3781463,(2017 RV15),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
10166,3180182,(2004 HC39),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
41880,54132515,(2021 FX2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
8727,54097968,(2020 XP),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
20631,2613995,613995 (2008 NP3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
80143,3689018,(2014 RX22),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
40079,3842619,(2019 KA3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
70903,3742879,(2016 CJ137),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
70569,3956451,(2019 YS3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
50129,3789401,(2017 VE14),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
24982,54110059,(2021 CX),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
26269,2155336,155336 (2006 GA1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
10945,54185583,(2021 PU16),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
1166,54017316,(2020 KJ7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
62449,2090075,90075 (2002 VU94),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
24554,2136818,136818 Selqet (1997 MW1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
81274,54017783,(2020 NC),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
1972,3522633,(2010 KE),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
11924,54099614,(2020 XK3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
54889,3831888,(2018 UA1),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
41246,54073350,(2020 TP7),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
49058,54136771,(2021 GO8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
43951,3758932,(2016 RV1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
15222,3798987,(2018 BY6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
54201,3562324,(2011 GP44),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
58516,3558388,(2011 EH17),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
88911,3767262,(2017 BL32),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
35451,3555768,(2011 BF24),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34061,3758928,(2016 RQ1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
52124,3802015,(2018 FG2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
47049,2484795,484795 (2009 DE47),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
7332,54017580,(2020 MS1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
37533,3780805,(2017 QN16),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
11244,3183853,(2004 LA6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
49330,3278078,(2005 JU81),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
8739,54224161,(2021 WF1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
84671,3879229,(2019 UG),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
25295,3435552,(2008 VM),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
36054,3989084,(2020 BB5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
75436,3309092,(2005 YR3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
74124,3878609,(2019 TP4),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
44298,3759755,(2016 SP2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
51321,2306383,306383 (1993 VD),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
54482,3828428,(2018 RF5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
60494,3879241,(2019 UV),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
40512,3610528,(2012 TQ139),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
74508,54144236,(2021 JV2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
24841,3367899,(2007 CL26),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
47808,3561025,(2011 GA3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
39350,3132508,(2002 PO6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
45249,3765019,(2016 XH),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
68181,3042555,(2000 LG6),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
67143,3694050,(2014 UW33),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
78963,3986764,(2020 BM1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
85727,2037655,37655 Illapa (1994 PM),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
63680,3364629,(2006 YC13),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
16098,3578689,(2011 ST12),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
11379,3257024,(2004 TC18),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
78282,54017058,(2020 KF),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
48071,3529626,(2010 MA),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
5072,3666680,(2014 FN38),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
14954,3752785,(2016 FG60),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
73363,3843713,(2019 QS6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
45897,54152388,(2021 KB3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
76768,3989169,(2020 BN7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
36778,54087376,(2020 VB),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
14645,3297368,(2005 US6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
27744,3557829,(2011 DS),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
52730,3773593,(2017 FM127),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
39809,3664085,(2014 EB49),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
70823,3739265,(2016 AV9),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
78606,54017324,(2020 KQ7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
56325,3837779,(2019 AL8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
59775,3636713,(2013 HG20),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
23524,54016321,(2020 FJ3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
82134,54103879,(2021 AA),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
